架次编号,时刻（s）,阶段,状态
T18,6866.805,descent,中继
T18,6867.054,descent,中继
T18,6867.304,descent,中继
T18,6867.554,descent,中继
T18,6867.804,descent,中继
T18,6868.053,descent,中继
T18,6868.303,descent,中继
T18,6868.553,descent,中继
T18,6868.803,descent,中继
T18,6869.052,descent,中继
T18,6869.302,descent,中继
T18,6869.552,descent,中继
T18,6869.801,descent,中继
T18,6870.051,descent,中继
T18,6870.301,descent,中继
T18,6870.551,descent,中继
T18,6870.8,descent,中继
T18,6871.05,descent,中继
T18,6871.3,descent,中继
T18,6871.549,descent,中继
T18,6871.799,descent,中继
T18,6872.049,descent,中继
T18,6872.299,descent,中继
T18,6872.548,descent,中继
T18,6872.798,descent,中继
T18,6873.048,descent,中继
T18,6873.298,descent,中继
T18,6873.547,descent,中继
T18,6873.797,descent,中继
T18,6874.047,descent,中继
T18,6874.296,descent,中继
T18,6874.546,descent,中继
T18,6874.796,descent,中继
T18,6875.046,descent,中继
T18,6875.295,descent,中继
T18,6875.545,descent,中继
T18,6875.795,descent,中继
T18,6876.045,descent,中继
T18,6876.294,descent,中继
T18,6876.544,descent,中继
T18,6876.794,descent,中继
T18,6877.043,descent,中继
T18,6877.293,descent,中继
T18,6877.543,descent,中继
T18,6877.793,descent,中继
T18,6878.042,descent,中继
T18,6878.292,descent,中继
T18,6878.542,descent,中继
T18,6878.792,descent,中继
T18,6879.041,descent,中继
T18,6879.291,descent,中继
T18,6879.541,descent,中继
T18,6879.79,descent,中继
T18,6880.04,descent,中继
T18,6880.29,descent,中继
T18,6880.54,descent,中继
T18,6880.789,descent,中继
T18,6881.039,descent,中继
T18,6881.289,descent,中继
T18,6881.538,descent,中继
T18,6881.788,descent,中继
T18,6882.038,descent,中继
T18,6882.288,descent,中继
T18,6882.537,descent,中继
T18,6882.787,descent,中继
T18,6883.037,descent,中继
T18,6883.287,descent,中继
T18,6883.536,descent,中继
T18,6883.786,descent,中继
T18,6884.036,descent,中继
T18,6884.285,descent,中继
T18,6884.535,descent,中继
T18,6884.785,descent,中继
T18,6885.035,descent,中继
T18,6885.284,descent,中继
T18,6885.534,descent,中继
T18,6885.784,descent,中继
T18,6886.034,descent,中继
T18,6886.283,descent,中继
T18,6886.533,descent,中继
T18,6886.783,descent,中继
T18,6887.032,descent,中继
T18,6887.282,descent,中继
T18,6887.532,descent,中继
T18,6887.782,descent,中继
T18,6887.782,handover,中继
T18,7283.782,handover,中继
T18,7283.782,climb,中继
T18,7284.031,climb,中继
T18,7284.281,climb,中继
T18,7284.53,climb,中继
T18,7284.78,climb,中继
T18,7285.029,climb,中继
T18,7285.279,climb,中继
T18,7285.528,climb,中继
T18,7285.778,climb,中继
T18,7286.027,climb,中继
T18,7286.276,climb,中继
T18,7286.526,climb,中继
T18,7286.775,climb,中继
T18,7287.025,climb,中继
T18,7287.274,climb,中继
T18,7287.524,climb,中继
T18,7287.773,climb,中继
T18,7288.023,climb,中继
T18,7288.272,climb,中继
T18,7288.522,climb,中继
T18,7288.771,climb,中继
T18,7289.021,climb,中继
T18,7289.27,climb,中继
T18,7289.52,climb,中继
T18,7289.769,climb,中继
T18,7290.019,climb,中继
T18,7290.268,climb,中继
T18,7290.518,climb,中继
T18,7290.767,climb,中继
T18,7291.017,climb,中继
T18,7291.266,climb,中继
T18,7291.516,climb,中继
T18,7291.765,climb,中继
T18,7292.015,climb,中继
T18,7292.264,climb,中继
T18,7292.514,climb,中继
T18,7292.763,climb,中继
T18,7293.013,climb,中继
T18,7293.262,climb,中继
T18,7293.512,climb,中继
T18,7293.761,climb,中继
T18,7294.011,climb,中继
T18,7294.26,climb,中继
T18,7294.51,climb,中继
T18,7294.759,climb,中继
T18,7295.008,climb,中继
T18,7295.258,climb,中继
T18,7295.507,climb,中继
T18,7295.757,climb,中继
T18,7296.006,climb,中继
T18,7296.256,climb,中继
T18,7296.505,climb,中继
T18,7296.755,climb,中继
T18,7297.004,climb,中继
T18,7297.254,climb,中继
T18,7297.503,climb,中继
T18,7297.753,climb,中继
T18,7298.002,climb,中继
T18,7298.252,climb,中继
T18,7298.501,climb,中继
T18,7298.751,climb,中继
T18,7299.0,climb,中继
T18,7299.25,climb,中继
T18,7299.499,climb,中继
T18,7299.749,climb,中继
T18,7299.998,climb,中继
T18,7300.248,climb,中继
T18,7300.497,climb,中继
T18,7300.747,climb,中继
T18,7300.996,climb,中继
T18,7301.246,climb,中继
T18,7301.495,climb,中继
T18,7301.745,climb,中继
T18,7301.994,climb,中继
T18,7302.244,climb,中继
T18,7302.493,climb,中继
T18,7302.743,climb,中继
T18,7302.992,climb,中继
T18,7303.242,climb,中继
T18,7303.491,climb,中继
T18,7303.741,climb,中继
T18,7303.99,climb,中继
T18,7304.239,climb,中继
T18,7304.489,climb,中继
T18,7304.738,climb,中继
T18,7304.988,climb,中继
T18,7305.237,climb,中继
T18,7305.487,climb,中继
T18,7305.736,climb,中继
T18,7305.986,climb,中继
T18,7306.235,climb,中继
T18,7306.485,climb,中继
T18,7306.734,climb,中继
T18,7306.984,climb,中继
T18,7307.233,climb,中继
T18,7307.483,climb,中继
T18,7307.732,climb,中继
T18,7307.982,climb,中继
T18,7308.231,climb,中继
T18,7308.481,climb,中继
T18,7308.73,climb,中继
T18,7308.98,climb,中继
T18,7309.229,climb,中继
T18,7309.479,climb,中继
T18,7309.728,climb,中继
T18,7309.978,climb,中继
T18,7310.227,climb,中继
T18,7310.477,climb,中继
T18,7310.726,climb,中继
T18,7310.976,climb,中继
T18,7311.225,climb,中继
T18,7311.475,climb,中继
T18,7311.724,climb,中继
T18,7311.974,climb,中继
T18,7312.223,climb,中继
T18,7312.473,climb,中继
T18,7312.722,climb,中继
T18,7312.971,climb,中继
T18,7313.221,climb,中继
T18,7313.47,climb,中继
T18,7313.72,climb,中继
T18,7313.969,climb,中继
T18,7314.219,climb,中继
T18,7314.468,climb,中继
T18,7314.718,climb,中继
T18,7314.967,climb,中继
T18,7315.217,climb,中继
T18,7315.466,climb,中继
T18,7315.716,climb,中继
T18,7315.965,climb,中继
T18,7316.215,climb,中继
T18,7316.464,climb,中继
T18,7316.714,climb,中继
T18,7316.963,climb,中继
T18,7317.213,climb,中继
T18,7317.462,climb,中继
T18,7317.712,climb,中继
T18,7317.961,climb,中继
T18,7318.211,climb,中继
T18,7318.46,climb,中继
T18,7318.71,climb,中继
T18,7318.959,climb,中继
T18,7319.209,climb,中继
T18,7319.458,climb,中继
T18,7319.708,climb,中继
T18,7319.957,climb,中继
T18,7320.207,climb,中继
T18,7320.456,climb,中继
T18,7320.706,climb,中继
T18,7320.955,climb,中继
T18,7321.205,climb,中继
T18,7321.454,climb,中继
T18,7321.704,climb,中继
T18,7321.953,climb,中继
T18,7322.202,climb,中继
T18,7322.452,climb,中继
T18,7322.701,climb,中继
T18,7322.951,climb,中继
T18,7323.2,climb,中继
T18,7323.45,climb,中继
T18,7323.699,climb,中继
T18,7323.949,climb,中继
T18,7324.198,climb,中继
T18,7324.448,climb,中继
T18,7324.697,climb,中继
T18,7324.947,climb,中继
T18,7325.196,climb,中继
T18,7325.446,climb,中继
T18,7325.695,climb,中继
T18,7325.945,climb,中继
T18,7326.194,climb,中继
T18,7326.444,climb,中继
T18,7326.693,climb,中继
T18,7326.943,climb,中继
T18,7327.192,climb,中继
T18,7327.442,climb,中继
T18,7327.691,climb,中继
T18,7327.941,climb,中继
T18,7328.19,climb,中继
T18,7328.44,climb,中继
T18,7328.689,climb,中继
T18,7328.939,climb,中继
T18,7329.188,climb,中继
T18,7329.438,climb,中继
T18,7329.687,climb,中继
T18,7329.937,climb,中继
T18,7330.186,climb,中继
T18,7330.436,climb,中继
T18,7330.685,climb,中继
T18,7330.934,climb,中继
T18,7331.184,climb,中继
T18,7331.433,climb,中继
T18,7331.683,climb,中继
T18,7331.932,climb,中继
T18,7332.182,climb,中继
T18,7332.431,climb,中继
T18,7332.681,climb,中继
T18,7332.93,climb,中继
T18,7333.18,climb,中继
T18,7333.429,climb,中继
T18,7333.679,climb,中继
T18,7333.928,climb,中继
T18,7334.178,climb,中继
T18,7334.427,climb,中继
T18,7334.677,climb,中继
T18,7334.926,climb,中继
T18,7335.176,climb,中继
T18,7335.425,climb,中继
T18,7335.675,climb,中继
T18,7335.924,climb,中继
T18,7335.924,cruise,中继
T18,7336.174,cruise,中继
T18,7336.424,cruise,中继
T18,7336.674,cruise,中继
T18,7336.924,cruise,中继
T18,7337.173,cruise,中继
T18,7337.423,cruise,中继
T18,7337.673,cruise,中继
T18,7337.923,cruise,中继
T18,7338.173,cruise,中继
T18,7338.423,cruise,中继
T18,7338.673,cruise,中继
T18,7338.922,cruise,中继
T18,7339.172,cruise,中继
T18,7339.422,cruise,中继
T18,7339.672,cruise,中继
T18,7339.922,cruise,中继
T18,7340.172,cruise,中继
T18,7340.422,cruise,中继
T18,7340.671,cruise,中继
T18,7340.921,cruise,中继
T18,7341.171,cruise,中继
T18,7341.421,cruise,中继
T18,7341.671,cruise,中继
T18,7341.921,cruise,中继
T18,7342.171,cruise,中继
T18,7342.42,cruise,中继
T18,7342.67,cruise,中继
T18,7342.92,cruise,中继
T18,7343.17,cruise,中继
T18,7343.42,cruise,中继
T18,7343.67,cruise,中继
T18,7343.919,cruise,中继
T18,7344.169,cruise,中继
T18,7344.419,cruise,中继
T18,7344.669,cruise,中继
T18,7344.919,cruise,中继
T18,7345.169,cruise,中继
T18,7345.419,cruise,中继
T18,7345.668,cruise,中继
T18,7345.918,cruise,中继
T18,7346.168,cruise,中继
T18,7346.418,cruise,中继
T18,7346.668,cruise,中继
T18,7346.918,cruise,中继
T18,7347.168,cruise,中继
T18,7347.417,cruise,中继
T18,7347.667,cruise,中继
T18,7347.917,cruise,中继
T18,7348.167,cruise,中继
T18,7348.417,cruise,中继
T18,7348.667,cruise,中继
T18,7348.917,cruise,中继
T18,7349.166,cruise,中继
T18,7349.416,cruise,中继
T18,7349.666,cruise,中继
T18,7349.916,cruise,中继
T18,7350.166,cruise,中断
T18,7350.416,cruise,中断
T18,7350.665,cruise,中断
T18,7350.915,cruise,中断
T18,7351.165,cruise,中断
T18,7351.415,cruise,中断
T18,7351.665,cruise,中断
T18,7351.915,cruise,中断
T18,7352.165,cruise,中断
T18,7352.414,cruise,中断
T18,7352.664,cruise,中断
T18,7352.914,cruise,中断
T18,7353.164,cruise,中断
T18,7353.414,cruise,中断
T18,7353.664,cruise,中断
T18,7353.914,cruise,中断
T18,7354.163,cruise,中断
T18,7354.413,cruise,中断
T18,7354.663,cruise,中断
T18,7354.913,cruise,中断
T18,7355.163,cruise,中断
T18,7355.413,cruise,中断
T18,7355.662,cruise,中断
T18,7355.912,cruise,中断
T18,7356.162,cruise,中断
T18,7356.412,cruise,中断
T18,7356.662,cruise,中断
T18,7356.912,cruise,中断
T18,7357.162,cruise,中断
T18,7357.411,cruise,中断
T18,7357.661,cruise,中断
T18,7357.911,cruise,中断
T18,7358.161,cruise,中断
T18,7358.411,cruise,中断
T18,7358.661,cruise,中断
T18,7358.911,cruise,中断
T18,7359.16,cruise,中断
T18,7359.41,cruise,中断
T18,7359.66,cruise,中断
T18,7359.91,cruise,中断
T18,7360.16,cruise,中断
T18,7360.41,cruise,中断
T18,7360.66,cruise,中断
T18,7360.909,cruise,中断
T18,7361.159,cruise,中断
T18,7361.409,cruise,中断
T18,7361.659,cruise,中断
T18,7361.909,cruise,中断
T18,7362.159,cruise,中断
T18,7362.408,cruise,中断
T18,7362.658,cruise,中断
T18,7362.908,cruise,中断
T18,7363.158,cruise,中断
T18,7363.408,cruise,中断
T18,7363.658,cruise,中断
T18,7363.908,cruise,中断
T18,7364.157,cruise,中断
T18,7364.407,cruise,中断
T18,7364.657,cruise,中断
T18,7364.907,cruise,中断
T18,7365.157,cruise,中断
T18,7365.407,cruise,中断
T18,7365.657,cruise,中断
T18,7365.906,cruise,中断
T18,7366.156,cruise,中断
T18,7366.406,cruise,中断
T18,7366.656,cruise,中断
T18,7366.906,cruise,中断
T18,7367.156,cruise,中断
T18,7367.406,cruise,中断
T18,7367.655,cruise,中断
T18,7367.905,cruise,中断
T18,7368.155,cruise,中断
T18,7368.405,cruise,中断
T18,7368.655,cruise,中断
T18,7368.905,cruise,中断
T18,7369.154,cruise,中断
T18,7369.404,cruise,中断
T18,7369.654,cruise,中断
T18,7369.904,cruise,中断
T18,7370.154,cruise,中断
T18,7370.404,cruise,中断
T18,7370.654,cruise,中断
T18,7370.903,cruise,中断
T18,7371.153,cruise,中断
T18,7371.403,cruise,中断
T18,7371.653,cruise,中断
T18,7371.903,cruise,中断
T18,7372.153,cruise,中断
T18,7372.403,cruise,中断
T18,7372.652,cruise,中断
T18,7372.902,cruise,中断
T18,7373.152,cruise,中断
T18,7373.402,cruise,中断
T18,7373.652,cruise,中断
T18,7373.902,cruise,中断
T18,7374.152,cruise,中断
T18,7374.401,cruise,中断
T18,7374.651,cruise,中断
T18,7374.901,cruise,中断
T18,7375.151,cruise,中断
T18,7375.401,cruise,中断
T18,7375.651,cruise,中断
T18,7375.9,cruise,中断
T18,7376.15,cruise,中断
T18,7376.4,cruise,中断
T18,7376.65,cruise,中断
T18,7376.9,cruise,中断
T18,7377.15,cruise,中断
T18,7377.4,cruise,中断
T18,7377.649,cruise,中断
T18,7377.899,cruise,中断
T18,7378.149,cruise,中断
T18,7378.399,cruise,中断
T18,7378.649,cruise,中断
T18,7378.899,cruise,中断
T18,7379.149,cruise,中断
T18,7379.398,cruise,中断
T18,7379.648,cruise,中断
T18,7379.898,cruise,中断
T18,7380.148,cruise,中断
T18,7380.398,cruise,中断
T18,7380.648,cruise,中断
T18,7380.897,cruise,中断
T18,7381.147,cruise,中断
T18,7381.397,cruise,中断
T18,7381.647,cruise,中断
T18,7381.897,cruise,中断
T18,7382.147,cruise,中断
T18,7382.397,cruise,中断
T18,7382.646,cruise,中断
T18,7382.896,cruise,中断
T18,7383.146,cruise,中断
T18,7383.396,cruise,中断
T18,7383.646,cruise,中断
T18,7383.896,cruise,中断
T18,7384.146,cruise,中断
T18,7384.395,cruise,中断
T18,7384.645,cruise,中断
T18,7384.895,cruise,中断
T18,7385.145,cruise,中断
T18,7385.395,cruise,中断
T18,7385.645,cruise,中断
T18,7385.895,cruise,中断
T18,7386.144,cruise,中断
T18,7386.394,cruise,中断
T18,7386.644,cruise,直连
T18,7386.894,cruise,直连
T18,7387.144,cruise,直连
T18,7387.394,cruise,直连
T18,7387.643,cruise,直连
T18,7387.893,cruise,直连
T18,7388.143,cruise,直连
